Model,Resampling,Oversampling Quantity,SNS,SNS STD,PRE,PRE STD,F1,F1 STD,SPC,SPC STD,GMN,GMN STD
LDA,SMOTE,60%,0.935479963,0.008371036,0.943090877,0.007135668,0.937069155,0.007899493,0.996832851,0.000536483,0.965660742,0.004580487
LDA,SMOTE,70%,0.934524462,0.009326537,0.942612902,0.00779791,0.936257495,0.008745265,0.996832327,0.00064004,0.965165212,0.005126131
LDA,SMOTE,80%,0.934114065,0.00918914,0.943202406,0.008579861,0.936115453,0.008793613,0.996928443,0.000688761,0.965000209,0.005079945
LDA,SMOTE,90%,0.933294615,0.009734692,0.941666833,0.008820217,0.935078961,0.009453176,0.996865055,0.000744794,0.964544959,0.005390773
LDA,SMOTE,100%,0.934251014,0.009326089,0.943450496,0.008156197,0.936250436,0.008847113,0.996968377,0.000717048,0.965090014,0.005164139
LDA,BorderlineSMOTE-2,0%,0.93602731,0.008645383,0.940954542,0.010590059,0.93606866,0.009456644,0.996485975,0.000918299,0.965775318,0.004905155
LDA,BorderlineSMOTE-2,10%,0.936028656,0.009465729,0.94325428,0.008768802,0.937469469,0.009163685,0.996945118,0.00077826,0.965996315,0.005261555
LDA,BorderlineSMOTE-2,20%,0.934523565,0.008779639,0.942877311,0.007797587,0.936181438,0.008138202,0.996961718,0.000641978,0.965228668,0.004844918
LDA,BorderlineSMOTE-2,30%,0.93301982,0.008913896,0.942383856,0.007105072,0.935042695,0.008139612,0.996962155,0.000690921,0.964451757,0.004941388
LDA,BorderlineSMOTE-2,40%,0.934251462,0.009599538,0.942959729,0.007464053,0.936028145,0.008583064,0.997032975,0.00062015,0.965120622,0.005258634
LDA,BorderlineSMOTE-2,50%,0.931106575,0.009457654,0.940082329,0.007874615,0.932920047,0.008630967,0.996819609,0.00066734,0.963392134,0.005215394
LDA,BorderlineSMOTE-2,60%,0.931926922,0.009459,0.942400132,0.007758041,0.934320961,0.008667301,0.996986028,0.000624139,0.963896805,0.005193576
LDA,BorderlineSMOTE-2,70%,0.931382267,0.010825347,0.941655981,0.009055513,0.933651187,0.009916553,0.996967353,0.000676163,0.963602566,0.005926865
LDA,BorderlineSMOTE-2,80%,0.932339563,0.010963642,0.942406996,0.009076879,0.9346322,0.010084431,0.996985663,0.000684298,0.964106158,0.005999646
LDA,BorderlineSMOTE-2,90%,0.930422729,0.009319808,0.940747696,0.007896528,0.932662308,0.008441717,0.996845261,0.000605131,0.963050859,0.005115739
LDA,BorderlineSMOTE-2,100%,0.931518768,0.010688847,0.941197299,0.009221878,0.933687653,0.009960127,0.996890133,0.000696809,0.963636296,0.005865645
LDA,SVMSMOTE,0%,0.93602731,0.008645383,0.940954542,0.010590059,0.93606866,0.009456644,0.996485975,0.000918299,0.965775318,0.004905155
LDA,SVMSMOTE,10%,0.939173094,0.009334164,0.941852842,0.010301297,0.938434942,0.009807216,0.996601518,0.000881904,0.967451368,0.005235768
LDA,SVMSMOTE,20%,0.936981465,0.006869535,0.941679169,0.00687621,0.937047611,0.0064102,0.996747141,0.000578587,0.966396893,0.003823126
LDA,SVMSMOTE,30%,0.932472025,0.008366101,0.938646965,0.00772878,0.932756441,0.008259277,0.996595119,0.000655058,0.963992224,0.004641344
LDA,SVMSMOTE,40%,0.932746372,0.008913448,0.938750678,0.008974751,0.93321575,0.008295935,0.996652647,0.000685478,0.964160703,0.004938486
LDA,SVMSMOTE,50%,0.933430218,0.009051294,0.940153784,0.007546418,0.933562836,0.008990011,0.996687794,0.000631659,0.964530663,0.004982176
LDA,SVMSMOTE,60%,0.932882423,0.008503499,0.94037353,0.007770322,0.933463274,0.007603837,0.996785042,0.000580333,0.964295763,0.004675714
LDA,SVMSMOTE,70%,0.936298067,0.007005138,0.941096268,0.006815915,0.936232882,0.006457368,0.99675274,0.000519692,0.966046769,0.003865743
LDA,SVMSMOTE,80%,0.933424386,0.005496458,0.939211636,0.005885108,0.933731173,0.005307151,0.996696677,0.000496809,0.964538349,0.003080248
LDA,SVMSMOTE,90%,0.936165156,0.009329229,0.941419502,0.008421502,0.935676857,0.009319201,0.99678834,0.000697973,0.965990934,0.005151542
LDA,SVMSMOTE,100%,0.935476374,0.006183445,0.940759324,0.005877325,0.935738905,0.005617121,0.99682992,0.00050189,0.965661507,0.003434614
LDA,RandomOversampler,0%,0.93602731,0.008645383,0.940954542,0.010590059,0.93606866,0.009456644,0.996485975,0.000918299,0.965775318,0.004905155
LDA,RandomOversampler,10%,0.936573759,0.008372831,0.942659108,0.009011134,0.937267346,0.008383844,0.996742513,0.000721702,0.966181727,0.004668627
LDA,RandomOversampler,20%,0.936849451,0.009740524,0.943624549,0.008922179,0.937994129,0.009378829,0.996753099,0.000726877,0.966325914,0.005375967
LDA,RandomOversampler,30%,0.93643681,0.008235882,0.942635003,0.007319329,0.937551226,0.007771685,0.996831566,0.000622712,0.966154332,0.004550473
LDA,RandomOversampler,40%,0.934660514,0.008916588,0.943505925,0.008707375,0.936439514,0.008713547,0.996861196,0.000698381,0.965250536,0.004942421
LDA,RandomOversampler,50%,0.933154975,0.007957049,0.942052015,0.008343786,0.934898257,0.008161547,0.996811126,0.000758877,0.964450744,0.004479143
LDA,RandomOversampler,60%,0.932877937,0.005769009,0.942450134,0.005855628,0.934856098,0.005464939,0.996829042,0.000568016,0.964319704,0.003256496
LDA,RandomOversampler,70%,0.932880628,0.007409703,0.942140244,0.006491908,0.934753407,0.006931063,0.996842905,0.00058902,0.964325085,0.004114689
LDA,RandomOversampler,80%,0.932879283,0.006589356,0.94331602,0.006577414,0.935232397,0.00646102,0.996985038,0.000691581,0.96439476,0.003740507
LDA,RandomOversampler,90%,0.932605834,0.006588908,0.942179262,0.005193069,0.934636644,0.006079358,0.996871473,0.000515012,0.964198208,0.00365516
LDA,RandomOversampler,100%,0.933017129,0.007273203,0.943782981,0.006185924,0.935463631,0.006819524,0.99705141,0.000589839,0.964496747,0.004044641
LDA,SMOTETomek,0%,0.93602731,0.008645383,0.940954542,0.010590059,0.93606866,0.009456644,0.996485975,0.000918299,0.965775318,0.004905155
LDA,SMOTETomek,10%,0.934799706,0.010420782,0.940682059,0.009535373,0.935236679,0.010167576,0.996552804,0.0007493,0.965169466,0.005742673
LDA,SMOTETomek,20%,0.937805401,0.009058472,0.94325677,0.008579008,0.93871538,0.00870419,0.996784895,0.000656917,0.966835729,0.004988132
LDA,SMOTETomek,30%,0.933974424,0.007411498,0.941117319,0.007710209,0.935239032,0.007268232,0.996687661,0.000663628,0.96481526,0.004149375
LDA,SMOTETomek,40%,0.934661411,0.009463486,0.942662636,0.007092525,0.936235002,0.008923116,0.99676846,0.000628047,0.96520465,0.005190565
LDA,SMOTETomek,50%,0.933703667,0.009051742,0.941937574,0.007873394,0.935388585,0.008470404,0.99683071,0.000647952,0.964741134,0.004989966
LDA,SMOTETomek,60%,0.933290577,0.007273651,0.942126804,0.0051268,0.935205465,0.006569373,0.996847986,0.000567492,0.964539628,0.004033198
LDA,SMOTETomek,70%,0.933837027,0.0070011,0.941888432,0.006409639,0.93560277,0.006667363,0.996888872,0.000573141,0.964842261,0.00389418
LDA,SMOTETomek,80%,0.934249219,0.008232293,0.94252302,0.00727046,0.936092624,0.007838967,0.996896432,0.000613973,0.965056513,0.004549136
LDA,SMOTETomek,90%,0.935208758,0.009737832,0.943833117,0.008632094,0.937119694,0.009416883,0.997009988,0.000771097,0.96560386,0.005400689
LDA,SMOTETomek,100%,0.933703667,0.009051742,0.94214785,0.007541953,0.935585884,0.008459345,0.996879432,0.000650943,0.964764716,0.00499152
LDA,SMOTEENN,0%,0.93602731,0.008645383,0.940954542,0.010590059,0.93606866,0.009456644,0.996485975,0.000918299,0.965775318,0.004905155
LDA,SMOTEENN,10%,0.926318303,0.007672384,0.93421136,0.008865918,0.927499652,0.008160537,0.996241511,0.000731168,0.96063708,0.004330898
LDA,SMOTEENN,20%,0.919486567,0.010395657,0.934957793,0.011938444,0.92211991,0.011405042,0.996402852,0.001047042,0.957159834,0.005913852
LDA,SMOTEENN,30%,0.92727515,0.00753723,0.942174151,0.009277783,0.930885772,0.007858904,0.99694507,0.000782736,0.961472791,0.004285101
LDA,SMOTEENN,40%,0.929189292,0.007540371,0.939759411,0.006649059,0.931475067,0.007164917,0.996802666,0.000522575,0.96239546,0.004157248
LDA,SMOTEENN,50%,0.928091459,0.005077536,0.939856868,0.005810504,0.930936245,0.005068692,0.996881204,0.000559721,0.961868679,0.002901213
LDA,SMOTEENN,60%,0.92768465,0.00712773,0.939564569,0.005933958,0.930299696,0.006478467,0.996809403,0.000615681,0.961620112,0.003991257
LDA,SMOTEENN,70%,0.927953164,0.00412024,0.940266431,0.005581891,0.930739465,0.004145713,0.996913884,0.000501567,0.961813812,0.002377256
LDA,SMOTEENN,80%,0.92905369,0.008223769,0.940328132,0.007817676,0.931426082,0.007996817,0.9967893,0.000756089,0.962317833,0.004624154
LDA,SMOTEENN,90%,0.932331039,0.005768112,0.941982669,0.006435045,0.934426967,0.005711293,0.996925216,0.00058734,0.964083524,0.0032663
LDA,SMOTEENN,100%,0.927274253,0.006990332,0.939850804,0.0059504,0.930140508,0.006388874,0.996840006,0.000554329,0.961422282,0.003891244
LDA,SWIM-Maha,0%,0.93602731,0.008645383,0.940954542,0.010590059,0.93606866,0.009456644,0.996485975,0.000918299,0.965775318,0.004905155
LDA,SWIM-Maha,10%,0.936714297,0.010697371,0.942533534,0.010467059,0.937215823,0.010900809,0.996652152,0.000795862,0.966204941,0.00590302
LDA,SWIM-Maha,20%,0.936712951,0.009877024,0.944798491,0.008949753,0.938306996,0.009555388,0.996914906,0.000678119,0.966333476,0.005423467
LDA,SWIM-Maha,30%,0.936300759,0.008645831,0.9442312,0.00889211,0.937976781,0.008620284,0.997032203,0.000767121,0.966180773,0.004832651
LDA,SWIM-Maha,40%,0.933287437,0.005359509,0.942355431,0.005885461,0.934948362,0.005259897,0.996949168,0.000590312,0.964590049,0.00305523
LDA,SWIM-Maha,50%,0.934932617,0.00809669,0.943495811,0.007061957,0.93654135,0.007721196,0.997044322,0.000602225,0.965481296,0.004472277
LDA,SWIM-Maha,60%,0.935347501,0.010968577,0.942894816,0.010376034,0.936826258,0.010829678,0.99697357,0.000839949,0.965654761,0.006068952
LDA,SWIM-Maha,70%,0.931921538,0.006177613,0.941436563,0.00655031,0.933766044,0.006173154,0.996991163,0.000634355,0.963903105,0.00350149
LDA,SWIM-Maha,80%,0.93356268,0.006453753,0.942653427,0.006505718,0.935508526,0.006223934,0.997040451,0.000535134,0.964774738,0.003593706
LDA,SWIM-Maha,90%,0.934933963,0.008917037,0.94430615,0.00785253,0.937053216,0.008529413,0.99720458,0.000649845,0.965557883,0.004919266
LDA,SWIM-Maha,100%,0.935479515,0.008097587,0.944901882,0.006210631,0.937649919,0.007378634,0.997199476,0.000462305,0.965838511,0.004404146
SGDC,BorderlineSMOTE-1,0%,0.932742782,0.006725856,0.932451819,0.006001189,0.930353644,0.006602113,0.995341627,0.000980536,0.963529306,0.003948563
SGDC,BorderlineSMOTE-1,10%,0.93411227,0.008095344,0.936590238,0.007313917,0.932179544,0.0091287,0.995445904,0.001028466,0.964284548,0.004676618
SGDC,BorderlineSMOTE-1,20%,0.930690345,0.00576542,0.933020253,0.005408935,0.929184005,0.006984006,0.995062229,0.00089311,0.962334824,0.003412617
SGDC,BorderlineSMOTE-1,30%,0.931930511,0.011646591,0.933919406,0.008577899,0.930067668,0.011780994,0.995248894,0.001078239,0.963053789,0.006539666
SGDC,BorderlineSMOTE-1,40%,0.931518319,0.010415398,0.934681659,0.007053584,0.929425644,0.010544321,0.995227305,0.000849019,0.962833185,0.005793613
SGDC,BorderlineSMOTE-1,50%,0.934656476,0.006455548,0.935904217,0.006428498,0.933834493,0.006673453,0.995602657,0.000343472,0.964643174,0.003497764
SGDC,BorderlineSMOTE-1,60%,0.932743231,0.006999305,0.934029832,0.005799373,0.931428318,0.007182352,0.995412106,0.000487882,0.963562393,0.003851469
SGDC,BorderlineSMOTE-1,70%,0.92795137,0.003026445,0.929939478,0.00345049,0.926819468,0.003558724,0.994716617,0.000504548,0.960753297,0.001810377
SGDC,BorderlineSMOTE-1,80%,0.933701424,0.007684498,0.934953473,0.008060354,0.932385417,0.008599839,0.99544968,0.000828739,0.964074721,0.004368606
SGDC,BorderlineSMOTE-1,90%,0.92946319,0.007814268,0.931480948,0.006734321,0.927406252,0.008215485,0.994894949,0.000896327,0.961615935,0.004475528
SGDC,BorderlineSMOTE-1,100%,0.930691243,0.006312318,0.932359828,0.006742813,0.928881098,0.006314705,0.994942687,0.00095928,0.962276784,0.003727196
SGDC,SMOTE,0%,0.92932983,0.009864911,0.929973074,0.008304021,0.927163763,0.01029733,0.995139369,0.000781545,0.96166021,0.005481808
SGDC,SMOTE,10%,0.929737985,0.008635064,0.93342935,0.006539816,0.928470464,0.006978909,0.995096604,0.000516253,0.961853069,0.004716262
SGDC,SMOTE,20%,0.932612115,0.010417192,0.933383557,0.009598019,0.931587836,0.010708182,0.995111152,0.000823222,0.963342045,0.005778846
SGDC,SMOTE,30%,0.932336871,0.009322948,0.932693549,0.008510978,0.930329754,0.009614042,0.995029531,0.000977272,0.963163465,0.005288695
SGDC,SMOTE,40%,0.929733947,0.006174023,0.931448258,0.00517925,0.927559009,0.007174243,0.994865451,0.000474991,0.961743936,0.003422916
SGDC,SMOTE,50%,0.927006636,0.01054472,0.928034778,0.009686318,0.925085308,0.011100363,0.994811685,0.000965959,0.960297911,0.005928088
SGDC,SMOTE,60%,0.930284883,0.008635961,0.931172939,0.007359054,0.927490203,0.009592827,0.994464867,0.001018448,0.961831511,0.004957005
SGDC,SMOTE,70%,0.927822945,0.008085025,0.929086708,0.006426411,0.925696051,0.00771977,0.994473729,0.000699627,0.960562722,0.004523117
SGDC,SMOTE,80%,0.926865201,0.007673282,0.928341128,0.008407052,0.925229554,0.008275042,0.994342912,0.001093001,0.960005191,0.004501506
SGDC,SMOTE,90%,0.92550334,0.010952425,0.927252374,0.007488953,0.923361286,0.010412616,0.994335587,0.000769293,0.959287632,0.006047388
SGDC,SMOTE,100%,0.928779792,0.007949871,0.930665129,0.007006617,0.926813205,0.00918002,0.99461335,0.00126671,0.961126693,0.004725466
SGDC,BorderlineSMOTE-2,0%,0.931929614,0.011099693,0.93237923,0.01037633,0.930132837,0.011273565,0.995367005,0.001212383,0.963112389,0.006322276
SGDC,BorderlineSMOTE-2,10%,0.933971284,0.005497355,0.937990852,0.008060843,0.933381374,0.007572896,0.99547477,0.00115176,0.964230082,0.003395553
SGDC,BorderlineSMOTE-2,20%,0.929188395,0.006993473,0.931547313,0.007784853,0.928141327,0.007951593,0.995160786,0.000920567,0.961603754,0.00406353
SGDC,BorderlineSMOTE-2,30%,0.932743231,0.006999305,0.934940334,0.005664498,0.931829289,0.007102792,0.995488548,0.000577402,0.963599541,0.003894925
SGDC,BorderlineSMOTE-2,40%,0.932468885,0.006451959,0.934071147,0.007174455,0.930449506,0.007525468,0.995012018,0.001074851,0.963228861,0.003852688
SGDC,BorderlineSMOTE-2,50%,0.932611666,0.010143744,0.934139079,0.007332028,0.930088198,0.010236525,0.995231018,0.00061599,0.963400042,0.0055376
SGDC,BorderlineSMOTE-2,60%,0.930551153,0.004261227,0.932828428,0.005319795,0.929850629,0.00528768,0.995303846,0.000754789,0.962381297,0.002568413
SGDC,BorderlineSMOTE-2,70%,0.930696626,0.009593705,0.932090673,0.008875233,0.92884763,0.01001796,0.995005814,0.001014779,0.962303788,0.005450589
SGDC,BorderlineSMOTE-2,80%,0.929048306,0.004942382,0.930617541,0.005323057,0.927451996,0.005922201,0.994897834,0.000783291,0.96140699,0.002935739
SGDC,BorderlineSMOTE-2,90%,0.927132817,0.004118894,0.930090728,0.004392232,0.925463729,0.005236892,0.994799558,0.000734604,0.960368759,0.002487873
SGDC,BorderlineSMOTE-2,100%,0.928508138,0.009043218,0.93244999,0.006946009,0.927546512,0.008204803,0.995087423,0.000951656,0.96121223,0.005140599
SGDC,SVMSMOTE,0%,0.92945646,0.003712535,0.933631589,0.00219203,0.928011147,0.004698264,0.995367055,0.00034832,0.961845761,0.002089255
SGDC,SVMSMOTE,10%,0.933560886,0.005359958,0.935187596,0.00536075,0.932345927,0.005798697,0.995426161,0.000765146,0.96399439,0.003137857
SGDC,SVMSMOTE,20%,0.93383254,0.004266611,0.935519003,0.003855346,0.932055958,0.005083885,0.99527029,0.000734933,0.964060358,0.002558312
SGDC,SVMSMOTE,30%,0.932333282,0.007135357,0.933946271,0.006586079,0.929924323,0.00774471,0.995107613,0.000975334,0.96320383,0.004157886
SGDC,SVMSMOTE,40%,0.934660514,0.008916588,0.935572066,0.006128362,0.931669169,0.009585168,0.995392362,0.00085643,0.964539483,0.005015852
SGDC,SVMSMOTE,50%,0.935614669,0.007140741,0.935971378,0.005258858,0.932763619,0.007142244,0.995595784,0.000364083,0.965133008,0.003859537
SGDC,SVMSMOTE,60%,0.932466642,0.005084714,0.93448777,0.005687195,0.930376396,0.006179024,0.995327976,0.000774897,0.963382097,0.003001677
SGDC,SVMSMOTE,70%,0.93424877,0.007958844,0.935508729,0.00825624,0.932880491,0.008880735,0.995559173,0.000971328,0.964410028,0.004578427
SGDC,SVMSMOTE,80%,0.933294615,0.009734692,0.934393312,0.008586962,0.931267843,0.010467258,0.995252453,0.000787769,0.963764587,0.005407802
SGDC,SVMSMOTE,90%,0.931243524,0.009594602,0.932551793,0.009927565,0.929703737,0.010805183,0.995028244,0.001105081,0.962597545,0.005493469
SGDC,SVMSMOTE,100%,0.934389757,0.010556833,0.935085069,0.009505062,0.931443129,0.011106902,0.994946187,0.00100807,0.964179931,0.005935309
SGDC,RandomOversampler,0%,0.935478617,0.00755069,0.936149942,0.006819573,0.933775769,0.00875199,0.995511534,0.000772979,0.965021949,0.004269283
SGDC,RandomOversampler,10%,0.93561422,0.006867292,0.936729987,0.00551363,0.933337725,0.007017674,0.995374473,0.000735484,0.965026615,0.00389816
SGDC,RandomOversampler,20%,0.930421831,0.00877291,0.930912433,0.007821428,0.928603298,0.008727811,0.994776948,0.001046495,0.962052988,0.005041702
SGDC,RandomOversampler,30%,0.931786384,0.007134459,0.932442791,0.006490657,0.929863067,0.007660087,0.995160812,0.000894126,0.962946887,0.004119162
SGDC,RandomOversampler,40%,0.928506343,0.007949422,0.931256867,0.005883859,0.926591307,0.008594397,0.994729941,0.000665593,0.961040414,0.004435576
SGDC,RandomOversampler,50%,0.932885115,0.010144192,0.934552089,0.010371436,0.931551875,0.011430222,0.995050328,0.00129748,0.96345544,0.005866582
SGDC,RandomOversampler,60%,0.932742334,0.006452407,0.93415257,0.005254133,0.93064652,0.007249893,0.995132971,0.000897064,0.963428384,0.003766618
SGDC,RandomOversampler,70%,0.929873588,0.007951666,0.931052912,0.006884517,0.927852861,0.008075738,0.994854113,0.000848561,0.961808118,0.004522628
SGDC,RandomOversampler,80%,0.933158115,0.009871192,0.934303741,0.008804423,0.931195242,0.010377571,0.994892343,0.000877394,0.963519611,0.005521175
SGDC,RandomOversampler,90%,0.930420934,0.008226012,0.93095417,0.007580428,0.928203177,0.008637366,0.994579493,0.000789502,0.961957691,0.004634295
SGDC,RandomOversampler,100%,0.927549048,0.007811128,0.928772004,0.006777411,0.925065229,0.008042054,0.994420921,0.000807802,0.960396182,0.004434017
SGDC,SMOTETomek,0%,0.935209206,0.010011281,0.935782195,0.008370427,0.932499705,0.009829654,0.995581928,0.00081562,0.964911725,0.005560004
SGDC,SMOTETomek,10%,0.927280085,0.010545168,0.93246653,0.008274731,0.926996698,0.011135207,0.995456187,0.000672915,0.960749861,0.005787788
SGDC,SMOTETomek,20%,0.932202166,0.010553244,0.93387958,0.010551914,0.930985204,0.011817451,0.995604283,0.000935301,0.963368809,0.005905705
SGDC,SMOTETomek,30%,0.928370292,0.008359372,0.930908461,0.006585801,0.924621463,0.010188008,0.994661539,0.001083423,0.960936918,0.004849727
SGDC,SMOTETomek,40%,0.926178662,0.005894742,0.929007233,0.006416493,0.925646289,0.006721006,0.994796597,0.00053701,0.959870599,0.003313695
SGDC,SMOTETomek,50%,0.933293718,0.009187794,0.933065078,0.008298372,0.930928071,0.008971005,0.99504645,0.00085209,0.963665836,0.005156109
SGDC,SMOTETomek,60%,0.932335525,0.008502601,0.932883148,0.008518475,0.930684333,0.009455635,0.994882808,0.00074729,0.963093113,0.00475334
SGDC,SMOTETomek,70%,0.931236794,0.005492869,0.932640896,0.004416965,0.929282345,0.006134499,0.99503041,0.000749719,0.962602097,0.003201602
SGDC,SMOTETomek,80%,0.929597895,0.006583972,0.929250083,0.005619117,0.927098091,0.007123079,0.994674776,0.000730995,0.961581127,0.003758623
SGDC,SMOTETomek,90%,0.931107024,0.009731103,0.931530802,0.008810136,0.928975345,0.009891486,0.99488197,0.000700077,0.962454979,0.005368119
SGDC,SMOTETomek,100%,0.932062974,0.009049051,0.932255581,0.008206602,0.930215574,0.009102787,0.994705209,0.000694748,0.962865036,0.005010405
SGDC,SMOTEENN,0%,0.93246709,0.005358163,0.933890787,0.004867425,0.930398216,0.006306253,0.99552992,0.000751721,0.963479686,0.003131964
SGDC,SMOTEENN,10%,0.91195887,0.005597964,0.923190908,0.008786412,0.911706595,0.007793582,0.994393065,0.000911318,0.952281153,0.003359124
SGDC,SMOTEENN,20%,0.916466515,0.003007602,0.922941716,0.005136443,0.915059231,0.005858916,0.993879886,0.000400557,0.95438763,0.001758348
SGDC,SMOTEENN,30%,0.92111739,0.004382473,0.927855108,0.007129544,0.921824533,0.005609183,0.994515721,0.000365346,0.957110918,0.002452676
SGDC,SMOTEENN,40%,0.926314714,0.005484793,0.929897259,0.006994007,0.926046476,0.006610851,0.994789328,0.000295445,0.959937865,0.00298451
SGDC,SMOTEENN,50%,0.920295249,0.003287332,0.925785287,0.006432539,0.919709367,0.004973563,0.994071697,0.000682324,0.956471408,0.002036539
SGDC,SMOTEENN,60%,0.920842595,0.003561678,0.925729751,0.005007572,0.920148473,0.005122038,0.99444292,0.000595804,0.956934143,0.002137309
SGDC,SMOTEENN,70%,0.926730047,0.008630129,0.929140586,0.009443488,0.925866864,0.009259436,0.994712768,0.000475565,0.960110527,0.004700094
SGDC,SMOTEENN,80%,0.926866547,0.008493628,0.928499078,0.00949207,0.925266286,0.009220904,0.994828283,0.000688558,0.960237736,0.004732111
SGDC,SMOTEENN,90%,0.920300184,0.00629527,0.925758525,0.009680615,0.92018884,0.007719215,0.994432267,0.001158584,0.956644568,0.003829251
SGDC,SMOTEENN,100%,0.924401917,0.006301999,0.926521467,0.006748278,0.923339119,0.007012299,0.99473158,0.000267669,0.958917057,0.003397703
SGDC,SWIM-Maha,0%,0.93246709,0.005358163,0.933890787,0.004867425,0.930398216,0.006306253,0.99552992,0.000751721,0.963479686,0.003131964
SGDC,SWIM-Maha,10%,0.930284883,0.008635961,0.932996762,0.008357559,0.929209178,0.009047277,0.995634321,0.000734679,0.962396305,0.004822192
SGDC,SWIM-Maha,20%,0.931106575,0.009457654,0.935284403,0.008782342,0.930689178,0.009046174,0.995669851,0.000755955,0.962836577,0.005255604
SGDC,SWIM-Maha,30%,0.926861612,0.00548569,0.932666551,0.006003902,0.92719491,0.00522518,0.995566369,0.000826161,0.960596833,0.003241269
SGDC,SWIM-Maha,40%,0.928636114,0.003711189,0.933551505,0.005311914,0.927972064,0.004980046,0.995479751,0.000791927,0.96147599,0.002303659
SGDC,SWIM-Maha,50%,0.930550705,0.003987778,0.935155333,0.005998835,0.929784881,0.004935525,0.995611765,0.000704777,0.962530137,0.002403098
SGDC,SWIM-Maha,60%,0.931232757,0.003031828,0.934080267,0.004613871,0.929810266,0.003168774,0.995507615,0.00061298,0.962833156,0.001863789
SGDC,SWIM-Maha,70%,0.931239038,0.006860113,0.936265736,0.009449486,0.931109235,0.007531167,0.995600789,0.000916694,0.962877298,0.003989914
SGDC,SWIM-Maha,80%,0.9313715,0.004262573,0.935958087,0.006733636,0.930202288,0.004929219,0.995444676,0.000617081,0.962873394,0.002501828
SGDC,SWIM-Maha,90%,0.933020269,0.009187345,0.935518647,0.009030349,0.93201649,0.008955128,0.995648581,0.001026952,0.963816507,0.005242458
SGDC,SWIM-Maha,100%,0.929189741,0.00781382,0.93438566,0.009615147,0.92908839,0.008333152,0.99558454,0.000821373,0.961807485,0.004440873
PAC,BorderlineSMOTE-1,0%,0.937392311,0.007280381,0.937887807,0.007214715,0.934360446,0.00717727,0.996090204,0.000469375,0.966289229,0.003980125
PAC,BorderlineSMOTE-1,10%,0.935889015,0.007688087,0.938130294,0.00925213,0.935241558,0.008524626,0.996394069,0.000621767,0.965660826,0.004267683
PAC,BorderlineSMOTE-1,20%,0.936300759,0.008645831,0.939143424,0.007765939,0.935827301,0.008406879,0.996558232,0.00047963,0.965950494,0.004692348
PAC,BorderlineSMOTE-1,30%,0.935887669,0.00686774,0.937920006,0.007884897,0.934929483,0.007483647,0.996413822,0.000498698,0.965671015,0.003784848
PAC,BorderlineSMOTE-1,40%,0.935065079,0.00549915,0.938464373,0.005476424,0.934700812,0.00533539,0.99651106,0.000361575,0.965295602,0.003013616
PAC,BorderlineSMOTE-1,50%,0.935613323,0.006320394,0.938591796,0.006202758,0.93480149,0.006092891,0.996548046,0.000364048,0.965595211,0.003437872
PAC,BorderlineSMOTE-1,60%,0.936711157,0.008783229,0.939490535,0.007640149,0.936375393,0.008472644,0.996606449,0.000449669,0.966185172,0.004747864
PAC,BorderlineSMOTE-1,70%,0.937254017,0.006323086,0.940160594,0.006753214,0.936946103,0.006715763,0.996613171,0.000409309,0.966473136,0.003458605
PAC,BorderlineSMOTE-1,80%,0.93575072,0.006730791,0.938973349,0.006433844,0.935491855,0.006600103,0.996584523,0.000382696,0.965683114,0.003658504
PAC,BorderlineSMOTE-1,90%,0.936435913,0.007688984,0.938931331,0.007465114,0.935993948,0.007690719,0.996550348,0.000482135,0.966018429,0.004199686
PAC,BorderlineSMOTE-1,100%,0.936025067,0.007278138,0.939264221,0.006689785,0.935724651,0.007044382,0.996552569,0.000385763,0.965808187,0.003941844
PAC,SMOTE,0%,0.936985054,0.009057126,0.937355883,0.009907807,0.934425835,0.009277066,0.996277012,0.000706445,0.966166624,0.005012249
PAC,SMOTE,10%,0.935613772,0.006593843,0.937697116,0.00726509,0.934554184,0.00697748,0.996457931,0.000573907,0.965551657,0.003680509
PAC,SMOTE,20%,0.937253568,0.006049637,0.939541274,0.006677273,0.936446892,0.006245095,0.996518055,0.000527071,0.966427392,0.003374579
PAC,SMOTE,30%,0.937667555,0.008374625,0.939035375,0.008282757,0.936541761,0.008352349,0.996537101,0.000586641,0.966645875,0.004601323
PAC,SMOTE,40%,0.936299862,0.008098933,0.937939004,0.008742954,0.935236803,0.008791271,0.996453201,0.000586369,0.965900531,0.004461756
PAC,SMOTE,50%,0.935616464,0.008234536,0.938244561,0.00832268,0.935001604,0.008434744,0.996461645,0.000553989,0.965551694,0.00451748
PAC,SMOTE,60%,0.935617361,0.008781434,0.937876627,0.008450723,0.935067865,0.008964796,0.996453141,0.000552739,0.96554683,0.004799063
PAC,SMOTE,70%,0.937390517,0.006186585,0.939987254,0.00709434,0.936749486,0.006878944,0.996577758,0.000500641,0.966526697,0.003432243
PAC,SMOTE,80%,0.933706359,0.010692436,0.936728869,0.010010903,0.933346326,0.010900275,0.996387735,0.000654249,0.964523955,0.005839507
PAC,SMOTE,90%,0.935481309,0.009191383,0.937954475,0.008837622,0.934973197,0.009171781,0.996535113,0.000634666,0.965515559,0.005050801
PAC,SMOTE,100%,0.936298516,0.007278587,0.93843022,0.006891479,0.935770504,0.007158978,0.996533918,0.000486813,0.965940396,0.003990495
